000	แมวพื้นฐาน<br><br>	กล้ามที่ฝึกมาอย่างดี<br>คือเสน่ห์ของแมวตัวนี้<br>	กล้ามที่ฝึกมาอย่างดีและทรงผม<br>คือเสน่ห์ของแมวตัวนี้<br>		
786	สวมใส่ชุดสีขาว ชนะใจเด็กๆ ด้วยเวทมนตร์<br>เทเลพอร์ตไปแจกลายเซ็นแฟนๆ ได้<br>โจมตีพื้นที่สร้างดาเมจมหาศาลต่อสีแดง/ลอย	สวมชุดดำสนิท หลอกล่อสาวๆ ด้วยเวทมนตร์ลวงตา<br>คืนของที่ถูกขโมยให้เจ้าของที่แท้จริง<br>โจมตีพื้นที่สร้างดาเมจมหาศาลต่อสีแดง/เทพ			
787	ตัวแทนแห่งเมตตาที่นำพาแมวสิ้นหวังไปสู่การไถ่บาป<br>ลดทอนและเก่งกับลอย/เทพ/อากุ/ไร้คุณสมบัติ<br>โหมและโจมตีทุกทิศทางทำให้ระเบิด	อุทิศตนเพื่อไถ่บาปให้แก่สรรพสิ่ง แม้ต้องแลกด้วยตัวเอง<br>ลดทอนและเก่งกับลอย/เทพ/อากุ/ไร้คุณสมบัติ<br>โหมและโจมตีทุกทิศทางทำให้ระเบิด			
788					
789	Joining from Baki! Young Champion of the <br>Underground Arena who has won many fierce<br>battles. May Knockback Aku and Pierce Shields.	Joining from Baki! Desires strength to <br>defeat his father Yujiro Hanma.<br>May Knockback Aku and Pierce Shields.			
790	Fighter who gained the title of Kaioh, the highest <br>mark in Chinese martial arts. Behemoth Slayer, <br>Strong vs. and may Freeze Red and Aliens.	Joining from Baki! The greatest genius in the <br>4000-year history of Chinese martial arts pugilists.<br>Strong vs. and may Freeze Red and Aliens.			
791	The second head of the Hanayama Group,<br>known as Japan's greatest brawler. Tough vs. and<br>deals Massive damage to Aku. Pierces Shields.	Takes pride in his above-average grip strength. <br>Fisticuffs is his passion. Tough vs. and<br>deals Massive damage to Aku. Pierces Shields.			
792	Adopted son of Doppo Orochi who inherited Shinshinkai <br>as its young leader. Breaks Barriers and deals<br>Massive damage to Red and Aliens with area attacks!	Lethal weapon of the karate world with apex strength <br>and ability. Breaks Barriers and deals Massive<br>damage to Red and Aliens with area attacks!			
793	Baki's half-brother who'll do whatever it takes to <br>gain strength. Metal Killer with 100% chance to <br>Weaken Zombies and Metal enemies!	His oppressive bite strength can crush even <br>a coconut. Metal Killer with 100% chance to<br>Weaken Zombies and Metal enemies!			
794	Cat that fights to become the strongest thing alive. <br>Reads encyclopedias to know its rival's weaknesses.<br>May Knockback and Slow Aliens.	Cat fighting to be the strongest thing alive. Intimidates<br>foes with its Cat Face back muscles to avoid combat.<br>May Knockback and Slow Aliens.			
795	Joining from Baki! Young fighter who aims to challenge<br>their father, known as "the strongest thing alive."<br>Has the Metal Killer ability.	Joining from Baki! Overcame many trials, wearing the<br>scars of many past battles like medals.<br>Has the Metal Killer ability.			
796	Cat who trains day and night to become a fighter. <br>Currently undefeated in image training.<br>Omnistrikes may Knockback Aliens.	Cat training to refine its rushing technique. <br>Home life is a series of sharp-tongued spats.<br>Omnistrikes may Knockback Aliens.			
797	Cat who titled themselves the 2nd strongest master of <br>Chinese Kenpo. Can crush a polished mud ball in one <br>strike. Area atk. deals Massive damage to Floating/Black.	Cat training to excel at Chinese martial arts. After much <br>study, can now walk across 6 inches of water.<br>Area atk. deals Massive damage to Floating/Black.			
798	Cat aiming to head the Shinshinkai. Right eye taken <br>from a beggar is receiving medical care. May Freeze<br>Red enemies with Long-range Area attacks.	Cat who idolizes a famed fighter who fells tigers <br>barehanded. Spins wild yarns about fights it had no part<br>in. Long-range Area attacks May Freeze Red enemies.			
799	อาวุธทดลองที่พัฒนาขึ้นมาเพื่อสู้กับจักรวรรดิโบราณ<br>ปลดปล่อยพลังโจมตีเป็นเส้นโค้ง นักปลุกวิญญาณ<br>การโจมตีระเบิดอาจแช่แข็งซอมบี้และอากุ	พัฒนาขึ้นมาเป็นอาวุธไม้ตายเพื่อรับมือกับศัตรูโบราณ<br>กำจัดศัตรูด้วยลูกปืนใหญ่ชั้นดี นักปลุกวิญญาณ<br>การโจมตีระเบิดอาจแช่แข็งซอมบี้/อากุ			
800	วิญญาณ: มีความสามารถนักฆ่าซอมบี้และจู่โจมวิญญาณ<br>　<br>　				
